,Arousal_VOICE,Area_size,Ceiling_height,Light_contrast,Light_levels,Light_temperature,Blocked_path,Empty_room,Hiding_place,Interior_arrangement,Triggers_present,Battery_present,Note_present,Event,Cutscene,Channel_id
931,-1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,Markiplier
932,-1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,-1,0,Markiplier
933,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,0,0,Markiplier
934,-1.0,1,1,0,1,0,0,-1,0,0,0,0,1,0,0,Markiplier
935,-1.0,1,1,1,0,0,-1,0,0,1,-1,0,1,-1,-1,Markiplier
936,-1.0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,Markiplier
937,-1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Markiplier
938,1.0,0,0,0,1,0,1,0,0,-1,1,-1,0,0,0,Marz
939,1.0,0,0,0,-1,1,-1,0,0,1,-1,0,1,0,0,Marz
940,1.0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,Marz
941,1.0,-1,-1,-1,-1,0,0,1,0,1,0,0,0,1,0,Marz
942,1.0,1,1,1,1,0,1,-1,0,-1,-1,0,0,0,0,Marz
943,1.0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,Marz
944,1.0,0,0,1,1,0,1,-1,0,-1,1,0,0,1,1,Marz
945,1.0,-1,0,-1,1,0,-1,1,0,0,0,1,0,1,0,Marz
946,1.0,0,1,0,1,1,-1,0,0,0,0,0,1,1,0,Marz
947,1.0,1,1,1,0,1,0,-1,0,0,-1,0,1,-1,0,Marz
948,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,Marz
949,1.0,-1,0,0,0,0,0,-1,0,0,-1,0,1,0,0,Marz
950,1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,1,0,Marz
951,1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,0,0,Marz
952,1.0,0,0,-1,1,-1,0,1,0,0,1,0,-1,1,0,Marz
953,1.0,-1,0,-1,1,0,-1,1,0,0,0,1,0,0,0,Marz
954,1.0,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,Marz
955,1.0,-1,0,0,0,-1,-1,1,0,1,0,0,-1,1,0,Marz
956,1.0,1,0,0,-1,0,1,0,0,0,0,0,-1,0,0,Marz
957,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,1,1,Marz
958,1.0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,Marz
959,1.0,0,0,1,1,0,0,0,-1,0,0,0,1,1,0,Marz
960,1.0,1,0,0,0,0,1,0,0,0,-1,0,0,0,0,Marz
961,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,1,0,Marz
962,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Marz
963,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Marz
964,1.0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,Marz
965,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Marz
966,1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,Marz
967,1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,-1,0,Marz
968,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Marz
969,1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Marz
970,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Marz
971,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,Marz
972,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marz
973,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Marz
974,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,1,0,Marz
975,1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,Marz
976,1.0,-1,0,0,0,0,-1,0,0,0,0,-1,1,-1,0,Marz
977,1.0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,Marz
978,1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,0,0,Marz
979,1.0,-1,0,-1,1,0,-1,1,0,0,0,1,0,0,0,Marz
980,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Marz
981,1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Marz
982,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,Marz
983,-1.0,0,0,0,-1,0,-1,0,0,1,-1,1,0,0,0,Marz
984,-1.0,0,0,0,1,-1,1,0,0,-1,1,0,-1,1,0,Marz
985,-1.0,-1,0,1,0,0,1,0,0,0,0,0,0,-1,0,Marz
986,-1.0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,Marz
987,-1.0,0,0,-1,-1,0,0,0,0,0,1,0,1,0,0,Marz
988,-1.0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,0,Marz
989,-1.0,0,0,-1,-1,0,-1,1,0,1,-1,0,0,0,0,Marz
990,-1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Marz
991,-1.0,1,1,1,0,0,-1,0,0,1,-1,0,1,-1,-1,Marz
992,-1.0,1,0,1,-1,0,1,-1,0,0,0,-1,0,-1,0,Marz
993,-1.0,-1,-1,0,-1,0,0,1,0,0,0,0,-1,-1,0,Marz
994,-1.0,1,1,0,1,0,0,-1,0,0,0,0,1,0,0,Marz
995,-1.0,1,0,0,0,0,0,1,0,0,1,0,-1,0,0,Marz
996,-1.0,0,0,0,1,0,-1,1,0,1,0,0,0,-1,0,Marz
997,-1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,-1,0,Marz
998,-1.0,1,0,0,0,-1,1,0,0,0,0,0,-1,0,0,Marz
999,-1.0,-1,0,-1,1,0,0,1,0,0,0,0,0,0,0,Marz
1000,-1.0,1,0,0,0,1,1,-1,0,-1,0,0,1,0,0,Marz
1001,-1.0,0,0,1,0,0,0,-1,0,0,0,0,1,-1,0,Marz
1002,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,Marz
1003,-1.0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,Marz
1004,-1.0,1,0,-1,-1,0,1,0,0,0,0,1,-1,0,0,Marz
1005,-1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,1,0,Marz
1006,-1.0,1,0,0,0,0,1,0,-1,0,0,0,0,-1,0,Marz
1007,-1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,Marz
1008,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,Marz
1009,-1.0,1,0,0,0,0,-1,0,1,0,0,1,0,1,0,Marz
1010,-1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,Marz
1011,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,1,0,Marz
1012,-1.0,1,0,0,0,0,-1,0,1,0,0,1,0,0,0,Marz
1013,-1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Marz
1014,-1.0,-1,0,1,1,0,-1,0,0,0,0,0,1,0,0,Marz
1015,-1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,1,0,Marz
1016,-1.0,1,0,0,0,0,1,0,-1,0,0,0,0,1,0,Marz
1017,-1.0,1,0,0,0,0,1,0,0,0,-1,0,0,0,0,Marz
1018,-1.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,Marz
1019,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,Marz
1020,-1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,Marz
1021,-1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,Marz
1022,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,1,0,Marz
1023,-1.0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,Marz
1024,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,-1,0,Marz
1025,-1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,Marz
1026,1.0,1,0,-1,-1,0,-1,0,0,1,0,0,0,1,0,NinjaKuma
1027,1.0,0,0,0,1,0,1,0,0,-1,1,-1,0,0,0,NinjaKuma
1028,1.0,0,0,0,-1,1,-1,0,0,1,-1,0,1,0,0,NinjaKuma
1029,1.0,-1,-1,-1,-1,0,0,1,0,1,0,0,0,0,0,NinjaKuma
1030,1.0,1,1,1,1,0,1,-1,0,-1,-1,0,0,0,0,NinjaKuma
1031,1.0,0,0,1,1,0,0,0,0,0,0,0,-1,0,1,NinjaKuma
1032,1.0,0,-1,0,-1,-1,1,0,0,0,0,0,-1,0,0,NinjaKuma
1033,1.0,-1,0,1,-1,1,0,-1,0,-1,1,-1,0,-1,0,NinjaKuma
1034,1.0,1,0,-1,1,0,1,0,0,0,-1,0,1,0,0,NinjaKuma
1035,1.0,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,NinjaKuma
1036,1.0,1,0,0,0,1,1,-1,0,-1,0,0,1,0,0,NinjaKuma
1037,1.0,1,0,1,-1,0,1,-1,0,0,0,-1,0,0,0,NinjaKuma
1038,1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,0,0,NinjaKuma
1039,1.0,-1,0,0,0,0,0,-1,0,0,-1,0,1,0,0,NinjaKuma
1040,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,1,1,NinjaKuma
1041,1.0,-1,-1,1,1,0,0,1,0,0,0,0,-1,0,0,NinjaKuma
1042,1.0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,NinjaKuma
1043,1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,1,0,NinjaKuma
1044,1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,NinjaKuma
1045,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NinjaKuma
1046,1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,1,0,NinjaKuma
1047,1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,NinjaKuma
1048,1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,1,0,NinjaKuma
1049,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NinjaKuma
1050,1.0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,NinjaKuma
1051,1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,NinjaKuma
1052,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,NinjaKuma
1053,1.0,1,0,0,0,0,-1,0,1,0,0,1,0,0,0,NinjaKuma
1054,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,NinjaKuma
1055,1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,NinjaKuma
1056,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NinjaKuma
1057,1.0,1,0,0,0,0,0,0,1,0,0,1,0,-1,0,NinjaKuma
1058,1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,NinjaKuma
1059,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NinjaKuma
1060,1.0,-1,0,0,0,0,-1,0,0,0,0,-1,1,0,0,NinjaKuma
1061,1.0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,NinjaKuma
1062,1.0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,NinjaKuma
1063,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,NinjaKuma
1064,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,NinjaKuma
1065,-1.0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,0,NinjaKuma
1066,-1.0,-1,0,1,1,0,1,0,0,-1,0,0,0,-1,0,NinjaKuma
1067,-1.0,0,0,0,-1,0,-1,0,0,1,-1,1,0,0,0,NinjaKuma
1068,-1.0,0,0,0,1,-1,1,0,0,-1,1,0,-1,1,0,NinjaKuma
1069,-1.0,1,1,1,0,0,-1,0,0,1,-1,0,1,-1,-1,NinjaKuma
1070,-1.0,-1,-1,-1,0,-1,0,1,0,0,0,1,-1,0,0,NinjaKuma
1071,-1.0,1,1,1,0,1,0,-1,0,0,0,-1,1,0,0,NinjaKuma
1072,-1.0,-1,0,0,0,-1,-1,1,0,1,0,0,-1,0,0,NinjaKuma
1073,-1.0,-1,0,-1,1,0,0,1,0,0,0,0,0,0,0,NinjaKuma
1074,-1.0,-1,0,1,-1,0,-1,0,0,0,1,0,-1,1,0,NinjaKuma
1075,-1.0,1,0,-1,1,-1,0,1,0,1,-1,1,0,-1,0,NinjaKuma
1076,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,-1,0,NinjaKuma
1077,-1.0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,NinjaKuma
1078,-1.0,1,0,0,0,0,0,1,0,0,1,0,-1,0,0,NinjaKuma
1079,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,NinjaKuma
1080,-1.0,1,1,0,0,0,0,-1,0,0,-1,0,1,0,0,NinjaKuma
1081,-1.0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,NinjaKuma
1082,-1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,NinjaKuma
1083,-1.0,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,NinjaKuma
1084,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,NinjaKuma
1085,-1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,NinjaKuma
1086,-1.0,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,NinjaKuma
1087,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,NinjaKuma
1088,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NinjaKuma
1089,-1.0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,NinjaKuma
1090,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NinjaKuma
1091,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,NinjaKuma
1092,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NinjaKuma
1093,-1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,NinjaKuma
1094,-1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,-1,0,NinjaKuma
1095,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,NinjaKuma
1096,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,NinjaKuma
1097,-1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,NinjaKuma
1098,-1.0,0,0,1,1,0,1,0,0,0,-1,1,0,0,0,NinjaKuma
1099,-1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,NinjaKuma
1100,-1.0,-1,0,0,0,0,-1,0,0,0,0,-1,1,0,0,NinjaKuma
1101,-1.0,1,1,0,1,0,0,-1,0,0,0,0,1,0,0,NinjaKuma
1102,-1.0,-1,0,1,1,0,1,0,0,-1,0,0,0,-1,0,NinjaKuma
1103,-1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,NinjaKuma
1104,1.0,1,0,-1,-1,0,-1,0,0,1,0,0,0,1,0,Pewdiepie
1105,1.0,-1,0,1,1,0,1,0,0,-1,0,0,0,-1,0,Pewdiepie
1106,1.0,0,0,0,-1,1,-1,0,0,1,-1,0,1,0,0,Pewdiepie
1107,1.0,0,0,0,1,-1,1,0,0,-1,1,0,-1,1,0,Pewdiepie
1108,1.0,-1,-1,-1,-1,0,0,1,0,1,0,0,0,0,0,Pewdiepie
1109,1.0,0,0,-1,-1,0,0,0,0,0,1,0,1,0,0,Pewdiepie
1110,1.0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,Pewdiepie
1111,1.0,0,0,1,1,0,1,-1,0,-1,1,0,0,1,1,Pewdiepie
1112,1.0,0,-1,0,-1,-1,1,0,0,0,0,0,-1,0,0,Pewdiepie
1113,1.0,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,Pewdiepie
1114,1.0,1,0,0,0,1,1,-1,0,-1,0,0,1,0,0,Pewdiepie
1115,1.0,1,0,0,-1,0,1,0,0,0,0,0,-1,0,0,Pewdiepie
1116,1.0,1,1,1,0,1,0,-1,0,0,-1,0,1,-1,0,Pewdiepie
1117,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,Pewdiepie
1118,1.0,0,0,-1,1,-1,0,1,0,0,1,0,-1,1,0,Pewdiepie
1119,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,1,Pewdiepie
1120,1.0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,Pewdiepie
1121,1.0,0,0,1,1,0,0,0,-1,0,0,0,1,0,0,Pewdiepie
1122,1.0,0,0,0,0,0,-1,0,0,0,1,-1,0,1,0,Pewdiepie
1123,1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,Pewdiepie
1124,1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,1,0,Pewdiepie
1125,1.0,0,0,0,0,0,-1,0,1,0,0,1,0,-1,0,Pewdiepie
1126,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Pewdiepie
1127,1.0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,Pewdiepie
1128,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pewdiepie
1129,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Pewdiepie
1130,1.0,1,0,0,0,0,-1,0,1,0,0,1,0,1,0,Pewdiepie
1131,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Pewdiepie
1132,1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,0,0,Pewdiepie
1133,1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,Pewdiepie
1134,1.0,0,0,-1,-1,0,0,0,1,0,0,0,-1,0,0,Pewdiepie
1135,1.0,1,1,0,0,0,0,-1,0,0,0,0,1,0,0,Pewdiepie
1136,1.0,-1,0,0,0,0,0,-1,0,0,-1,0,1,0,0,Pewdiepie
1137,1.0,0,0,0,0,0,1,-1,0,-1,0,0,0,1,0,Pewdiepie
1138,1.0,0,0,0,1,-1,1,0,0,-1,1,0,-1,1,0,Pewdiepie
1139,1.0,1,0,0,0,1,1,-1,0,-1,0,0,1,0,0,Pewdiepie
1140,1.0,1,0,0,0,1,1,-1,0,-1,0,0,1,0,0,Pewdiepie
1141,1.0,1,0,0,0,1,1,-1,0,-1,0,0,1,0,0,Pewdiepie
1142,-1.0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,0,Pewdiepie
1143,-1.0,0,0,0,-1,0,-1,0,0,1,-1,1,0,0,0,Pewdiepie
1144,-1.0,0,0,0,1,0,1,0,0,-1,1,-1,0,0,0,Pewdiepie
1145,-1.0,1,1,1,1,0,1,-1,0,-1,-1,0,0,0,0,Pewdiepie
1146,-1.0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,Pewdiepie
1147,-1.0,0,0,-1,-1,0,-1,1,0,1,-1,0,0,-1,0,Pewdiepie
1148,-1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Pewdiepie
1149,-1.0,1,1,1,0,0,-1,0,0,1,-1,0,1,-1,-1,Pewdiepie
1150,-1.0,-1,0,0,1,0,-1,0,0,0,0,0,1,0,0,Pewdiepie
1151,-1.0,0,0,0,-1,1,0,0,0,-1,1,0,-1,1,0,Pewdiepie
1152,-1.0,-1,0,0,0,-1,-1,1,0,1,0,0,-1,-1,0,Pewdiepie
1153,-1.0,-1,0,-1,1,0,0,1,0,0,0,0,0,0,0,Pewdiepie
1154,-1.0,-1,0,1,-1,0,-1,0,0,0,1,0,-1,1,0,Pewdiepie
1155,-1.0,0,0,0,1,-1,0,0,0,1,-1,0,1,-1,0,Pewdiepie
1156,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,1,0,Pewdiepie
1157,-1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,0,0,Pewdiepie
1158,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,Pewdiepie
1159,-1.0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,Pewdiepie
1160,-1.0,1,0,-1,-1,0,1,0,0,0,0,1,-1,0,0,Pewdiepie
1161,-1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,1,0,Pewdiepie
1162,-1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,Pewdiepie
1163,-1.0,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,Pewdiepie
1164,-1.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pewdiepie
1165,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,Pewdiepie
1166,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pewdiepie
1167,-1.0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,Pewdiepie
1168,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,Pewdiepie
1169,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pewdiepie
1170,-1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,Pewdiepie
1171,-1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,Pewdiepie
1172,-1.0,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,Pewdiepie
1173,-1.0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0,Pewdiepie
1174,-1.0,-1,0,1,1,0,-1,0,0,0,0,-1,1,0,0,Pewdiepie
1175,-1.0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,Pewdiepie
1176,-1.0,-1,-1,0,0,0,0,1,0,0,1,0,-1,0,0,Pewdiepie
1177,-1.0,1,0,0,0,0,0,1,0,0,1,0,-1,0,0,Pewdiepie
1178,-1.0,0,0,0,0,0,-1,1,0,1,0,0,0,-1,0,Pewdiepie
1179,-1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,Pewdiepie
1180,1.0,1,0,-1,-1,0,-1,0,0,1,0,0,0,1,0,SuzyLu
1181,1.0,1,0,-1,-1,0,-1,0,0,1,0,0,0,0,0,SuzyLu
1182,1.0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,SuzyLu
1183,1.0,0,0,-1,-1,0,0,0,0,0,1,0,1,0,0,SuzyLu
1184,1.0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,SuzyLu
1185,1.0,0,0,1,1,0,1,-1,0,-1,1,0,0,1,1,SuzyLu
1186,1.0,1,1,1,1,0,0,0,0,0,0,-1,1,1,0,SuzyLu
1187,1.0,-1,0,0,0,0,0,-1,0,0,-1,0,1,-1,0,SuzyLu
1188,1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,1,0,SuzyLu
1189,1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,0,0,SuzyLu
1190,1.0,-1,-1,0,-1,0,0,1,0,0,0,0,-1,0,0,SuzyLu
1191,1.0,1,1,0,1,0,0,-1,0,0,0,0,1,0,0,SuzyLu
1192,1.0,1,0,1,-1,0,1,-1,0,0,0,-1,0,0,0,SuzyLu
1193,1.0,0,0,0,-1,1,0,0,0,-1,1,0,-1,-1,0,SuzyLu
1194,1.0,1,0,-1,1,0,1,0,0,0,-1,0,1,0,0,SuzyLu
1195,1.0,1,0,0,0,1,1,-1,0,-1,0,0,1,0,0,SuzyLu
1196,1.0,-1,0,1,-1,0,-1,0,0,0,1,0,-1,1,0,SuzyLu
1197,1.0,1,0,0,-1,0,1,0,0,0,0,0,-1,0,0,SuzyLu
1198,1.0,0,1,0,1,1,-1,0,0,0,0,0,1,1,0,SuzyLu
1199,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,1,1,SuzyLu
1200,1.0,1,1,0,0,0,0,-1,0,0,-1,0,1,0,0,SuzyLu
1201,1.0,-1,-1,1,1,0,0,1,0,0,0,0,-1,0,0,SuzyLu
1202,1.0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,SuzyLu
1203,1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,1,0,SuzyLu
1204,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,1,0,SuzyLu
1205,1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,1,0,SuzyLu
1206,1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,SuzyLu
1207,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SuzyLu
1208,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,SuzyLu
1209,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,SuzyLu
1210,1.0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,SuzyLu
1211,1.0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,SuzyLu
1212,1.0,1,1,0,1,0,0,-1,0,0,0,0,1,0,0,SuzyLu
1213,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,SuzyLu
1214,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,SuzyLu
1215,1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,0,0,SuzyLu
1216,-1.0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,0,SuzyLu
1217,-1.0,-1,0,1,1,0,1,0,0,-1,0,0,0,-1,0,SuzyLu
1218,-1.0,0,0,0,1,0,1,0,0,-1,1,-1,0,0,0,SuzyLu
1219,-1.0,-1,0,1,1,0,1,0,0,-1,0,0,0,1,0,SuzyLu
1220,-1.0,-1,-1,-1,-1,0,0,1,0,1,0,0,0,1,0,SuzyLu
1221,-1.0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,0,SuzyLu
1222,-1.0,0,0,-1,-1,0,-1,1,0,1,-1,0,0,0,0,SuzyLu
1223,-1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,SuzyLu
1224,-1.0,-1,-1,-1,-1,0,0,0,0,0,0,1,-1,0,0,SuzyLu
1225,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,SuzyLu
1226,-1.0,1,0,0,0,0,0,1,0,0,1,0,-1,0,0,SuzyLu
1227,-1.0,0,0,0,1,0,-1,1,0,1,0,0,0,-1,0,SuzyLu
1228,-1.0,0,0,-1,1,-1,0,1,0,0,1,0,-1,1,0,SuzyLu
1229,-1.0,1,1,1,0,1,0,-1,0,0,-1,0,1,-1,0,SuzyLu
1230,-1.0,-1,-1,-1,0,-1,0,1,0,0,0,1,-1,0,0,SuzyLu
1231,-1.0,-1,0,0,1,0,-1,0,0,0,0,0,1,1,0,SuzyLu
1232,-1.0,-1,0,0,0,-1,-1,1,0,1,0,0,-1,0,0,SuzyLu
1233,-1.0,-1,0,-1,1,0,0,1,0,0,0,0,0,0,0,SuzyLu
1234,-1.0,0,0,0,1,-1,0,0,0,1,-1,0,1,-1,0,SuzyLu
1235,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,-1,0,SuzyLu
1236,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,SuzyLu
1237,-1.0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,SuzyLu
1238,-1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,SuzyLu
1239,-1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,SuzyLu
1240,-1.0,1,0,0,0,0,1,0,-1,0,0,0,0,-1,0,SuzyLu
1241,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SuzyLu
1242,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,SuzyLu
1243,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SuzyLu
1244,-1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,SuzyLu
